adventure	The Godfather II	http://www.metacritic.com/game/pc/the-godfather-ii	63	Apr  7, 2009	6.4	69
adventure	Leisure Suit Larry: Box Office Bust	http://www.metacritic.com/game/pc/leisure-suit-larry-box-office-bust	20	Mar 31, 2009	2.3	37
adventure	Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees	http://www.metacritic.com/game/pc/wallace-gromits-grand-adventures-episode-1-fright-of-the-bumblebees	76	Mar 23, 2009	7.5	13
adventure	The Path	http://www.metacritic.com/game/pc/the-path	79	Mar 18, 2009	7.0	115
adventure	Grey's Anatomy: The Video Game	http://www.metacritic.com/game/pc/greys-anatomy-the-video-game	36	Mar  4, 2009	3.9	20
adventure	Ceville	http://www.metacritic.com/game/pc/ceville	73	Feb 27, 2009	8.2	21
adventure	Emerald City Confidential	http://www.metacritic.com/game/pc/emerald-city-confidential	71	Feb 19, 2009	8.3	15
adventure	Art of Murder: Hunt for the Puppeteer	http://www.metacritic.com/game/pc/art-of-murder-hunt-for-the-puppeteer	56	Feb 17, 2009	6.1	11
adventure	Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough	http://www.metacritic.com/game/pc/strong-bads-cool-game-for-attractive-people-episode-5-8-bit-is-enough	82	Dec 15, 2008	7.5	26
adventure	Chronicles of Mystery: The Scorpio Ritual	http://www.metacritic.com/game/pc/chronicles-of-mystery-the-scorpio-ritual	62	Nov 26, 2008	5.6	12
adventure	CSI: NY	http://www.metacritic.com/game/pc/csi-ny	53	Nov 18, 2008	2.3	13
adventure	Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective	http://www.metacritic.com/game/pc/strong-bads-cool-game-for-attractive-people-episode-4-dangeresque-3-the-criminal-projective	81	Nov 17, 2008	8.5	11
adventure	Penny Arcade Adventures: Episode Two	http://www.metacritic.com/game/pc/penny-arcade-adventures-episode-two	80	Nov  7, 2008	7.7	22
adventure	Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands	http://www.metacritic.com/game/pc/strong-bads-cool-game-for-attractive-people-episode-3-baddest-of-the-bands	79	Oct 27, 2008	8.1	8
adventure	Nancy Drew: The Haunting of Castle Malloy	http://www.metacritic.com/game/pc/nancy-drew-the-haunting-of-castle-malloy	81	Oct 16, 2008	7.9	9
adventure	Everlight of Magic & Power	http://www.metacritic.com/game/pc/everlight-of-magic-power	63	Oct  7, 2008	tbd	0
adventure	Rhiannon: Curse of the Four Branches	http://www.metacritic.com/game/pc/rhiannon-curse-of-the-four-branches	67	Oct  5, 2008	7.1	8
adventure	The Hardy Boys: The Hidden Theft	http://www.metacritic.com/game/pc/the-hardy-boys-the-hidden-theft	51	Sep 30, 2008	5.4	5
adventure	Nikopol: Secrets of the Immortals	http://www.metacritic.com/game/pc/nikopol-secrets-of-the-immortals	68	Sep 20, 2008	6.0	30
adventure	Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free	http://www.metacritic.com/game/pc/strong-bads-cool-game-for-attractive-people-episode-2-strong-badia-the-free	81	Sep 15, 2008	8.2	13
adventure	Outcry	http://www.metacritic.com/game/pc/outcry	63	Aug 28, 2008	8.2	11
adventure	Murder in the Abbey	http://www.metacritic.com/game/pc/murder-in-the-abbey	64	Aug 26, 2008	7.0	11
adventure	Sinking Island	http://www.metacritic.com/game/pc/sinking-island	68	Aug 21, 2008	7.1	20
adventure	Dracula 3: The Path of the Dragon	http://www.metacritic.com/game/pc/dracula-3-the-path-of-the-dragon	65	Aug 21, 2008	7.2	22
adventure	Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner	http://www.metacritic.com/game/pc/strong-bads-cool-game-for-attractive-people-episode-1-homestar-ruiner	73	Aug 11, 2008	8.0	15
adventure	Art of Murder: FBI Confidential	http://www.metacritic.com/game/pc/art-of-murder-fbi-confidential	50	Jul 29, 2008	5.2	18
adventure	I-Fluid	http://www.metacritic.com/game/pc/i-fluid	69	Jul 22, 2008	5.8	9
adventure	Nancy Drew: The Phantom of Venice	http://www.metacritic.com/game/pc/nancy-drew-the-phantom-of-venice	69	Jul 11, 2008	6.8	9
adventure	The Immortals of Terra: A Perry Rhodan Adventure	http://www.metacritic.com/game/pc/the-immortals-of-terra-a-perry-rhodan-adventure	63	Jul  3, 2008	7.1	11
adventure	LEGO Indiana Jones: The Original Adventures	http://www.metacritic.com/game/pc/lego-indiana-jones-the-original-adventures	78	Jun  3, 2008	7.6	38
adventure	Dracula: Origin	http://www.metacritic.com/game/pc/dracula-origin	70	May 23, 2008	6.5	21
adventure	Penny Arcade Adventures: Episode One	http://www.metacritic.com/game/pc/penny-arcade-adventures-episode-one	77	May 21, 2008	8.3	90
adventure	Jack Keane	http://www.metacritic.com/game/pc/jack-keane	69	Apr 15, 2008	6.9	22
adventure	Sherlock Holmes: Nemesis	http://www.metacritic.com/game/pc/sherlock-holmes-nemesis	71	Apr 14, 2008	7.5	21
adventure	Sam & Max Episode 205: What's New, Beelzebub?	http://www.metacritic.com/game/pc/sam-max-episode-205-whats-new-beelzebub	85	Apr 10, 2008	7.9	14
adventure	Overclocked: A History of Violence	http://www.metacritic.com/game/pc/overclocked-a-history-of-violence	70	Apr  7, 2008	7.1	15
adventure	Cleopatra: Riddle of the Tomb	http://www.metacritic.com/game/pc/cleopatra-riddle-of-the-tomb	67	Mar 31, 2008	tbd	0
adventure	Belief & Betrayal	http://www.metacritic.com/game/pc/belief-betrayal	53	Mar 25, 2008	4.9	9
adventure	Sam & Max Episode 204: Chariots of the Dogs	http://www.metacritic.com/game/pc/sam-max-episode-204-chariots-of-the-dogs	85	Mar 13, 2008	8.1	10
adventure	Rhem 3: The Secret Library	http://www.metacritic.com/game/pc/rhem-3-the-secret-library	69	Feb 28, 2008	tbd	0
adventure	Sam & Max Episode 203: Night of the Raving Dead	http://www.metacritic.com/game/pc/sam-max-episode-203-night-of-the-raving-dead	79	Feb 12, 2008	8.2	13
adventure	The Experiment	http://www.metacritic.com/game/pc/the-experiment	68	Feb  5, 2008	6.5	11
adventure	The Spiderwick Chronicles	http://www.metacritic.com/game/pc/the-spiderwick-chronicles	61	Feb  5, 2008	tbd	0
adventure	Sam & Max Episode 202: Moai Better Blues	http://www.metacritic.com/game/pc/sam-max-episode-202-moai-better-blues	80	Jan 10, 2008	7.7	9
adventure	Next Life	http://www.metacritic.com/game/pc/next-life	56	Nov 20, 2007	4.6	10
adventure	Space Ace HD	http://www.metacritic.com/game/pc/space-ace-hd	60	Nov 10, 2007	tbd	0
adventure	Sam & Max Episode 201: Ice Station Santa	http://www.metacritic.com/game/pc/sam-max-episode-201-ice-station-santa	82	Nov  8, 2007	8.5	15
adventure	Darkness Within: In Pursuit of Loath Nolder	http://www.metacritic.com/game/pc/darkness-within-in-pursuit-of-loath-nolder	52	Nov  6, 2007	7.1	17
adventure	Culpa Innata	http://www.metacritic.com/game/pc/culpa-innata	66	Nov  2, 2007	7.9	42
adventure	Agatha Christie: Evil Under the Sun	http://www.metacritic.com/game/pc/agatha-christie-evil-under-the-sun	66	Oct 16, 2007	7.2	20
adventure	Nancy Drew: Legend of the Crystal Skull	http://www.metacritic.com/game/pc/nancy-drew-legend-of-the-crystal-skull	79	Oct  8, 2007	8.3	7
adventure	Nostradamus: The Last Prophecy	http://www.metacritic.com/game/pc/nostradamus-the-last-prophecy	70	Sep 30, 2007	5.9	8
adventure	CSI: Crime Scene Investigation: Hard Evidence	http://www.metacritic.com/game/pc/csi-crime-scene-investigation-hard-evidence	63	Sep 25, 2007	5.8	11
adventure	East Side Story - A Carol Reed Mystery	http://www.metacritic.com/game/pc/east-side-story---a-carol-reed-mystery	73	Sep 14, 2007	tbd	0
adventure	Anacapri: The Dream	http://www.metacritic.com/game/pc/anacapri-the-dream	39	Sep 12, 2007	4.2	13
adventure	Undercover: Operation Wintersun	http://www.metacritic.com/game/pc/undercover-operation-wintersun	57	Aug 28, 2007	tbd	0
adventure	Destination: Treasure Island	http://www.metacritic.com/game/pc/destination-treasure-island	74	Aug 21, 2007	7.7	6
adventure	It's the Big Game, Charlie Brown	http://www.metacritic.com/game/pc/its-the-big-game-charlie-brown	54	Jul 30, 2007	tbd	0
adventure	Dead Reefs	http://www.metacritic.com/game/pc/dead-reefs	51	Jul  3, 2007	7.7	7
adventure	Nancy Drew: The White Wolf of Icicle Creek	http://www.metacritic.com/game/pc/nancy-drew-the-white-wolf-of-icicle-creek	73	Jun  7, 2007	6.4	9
adventure	The Secrets of Atlantis	http://www.metacritic.com/game/pc/the-secrets-of-atlantis	48	May 29, 2007	3.0	5
adventure	Sam & Max Episode 106: Bright Side of the Moon	http://www.metacritic.com/game/pc/sam-max-episode-106-bright-side-of-the-moon	79	Apr 26, 2007	7.3	12
adventure	Sam & Max Episode 105: Reality 2.0	http://www.metacritic.com/game/pc/sam-max-episode-105-reality-20	82	Mar 29, 2007	8.4	16
adventure	Hans Christian Andersen: The Ugly Prince Duckling	http://www.metacritic.com/game/pc/hans-christian-andersen-the-ugly-prince-duckling	63	Mar 20, 2007	tbd	0
adventure	Runaway: The Dream of the Turtle	http://www.metacritic.com/game/pc/runaway-the-dream-of-the-turtle	67	Mar 14, 2007	8.1	59
adventure	The Sacred Rings	http://www.metacritic.com/game/pc/the-sacred-rings	44	Mar  7, 2007	tbd	0
adventure	Sherlock Holmes: The Awakened	http://www.metacritic.com/game/pc/sherlock-holmes-the-awakened	72	Mar  1, 2007	7.5	39
adventure	Sam & Max Episode 104: Abe Lincoln Must Die!	http://www.metacritic.com/game/pc/sam-max-episode-104-abe-lincoln-must-die!	80	Feb 22, 2007	7.8	40
adventure	Secrets of the Ark: A Broken Sword Game	http://www.metacritic.com/game/pc/secrets-of-the-ark-a-broken-sword-game	73	Feb 13, 2007	6.0	33
adventure	Sam & Max Episode 103: The Mole, the Mob and the Meatball	http://www.metacritic.com/game/pc/sam-max-episode-103-the-mole-the-mob-and-the-meatball	74	Jan 25, 2007	8.2	17
adventure	Myst Online: Uru Live	http://www.metacritic.com/game/pc/myst-online-uru-live	78	Jan 15, 2007	8.0	12
adventure	The Blackwell Legacy	http://www.metacritic.com/game/pc/the-blackwell-legacy	80	Dec 29, 2006	7.9	74
adventure	Sam & Max Episode 102: Situation: Comedy	http://www.metacritic.com/game/pc/sam-max-episode-102-situation-comedy	79	Dec 20, 2006	7.9	14
adventure	Vigil: Blood Bitterness	http://www.metacritic.com/game/pc/vigil-blood-bitterness	61	Dec 14, 2006	4.8	25
adventure	Agatha Christie: Murder on the Orient Express	http://www.metacritic.com/game/pc/agatha-christie-murder-on-the-orient-express	60	Nov 21, 2006	7.8	24
adventure	Happy Feet	http://www.metacritic.com/game/pc/happy-feet	42	Nov 14, 2006	4.5	6
adventure	Secret Files: Tunguska	http://www.metacritic.com/game/pc/secret-files-tunguska	66	Oct 30, 2006	7.3	40
adventure	Nancy Drew: The Creature of Kapu Cave	http://www.metacritic.com/game/pc/nancy-drew-the-creature-of-kapu-cave	68	Oct 19, 2006	7.3	12
adventure	Sam & Max Episode 101: Culture Shock	http://www.metacritic.com/game/pc/sam-max-episode-101-culture-shock	81	Oct 18, 2006	8.4	30
adventure	Evidence: The Last Ritual	http://www.metacritic.com/game/pc/evidence-the-last-ritual	74	Oct 16, 2006	7.9	9
adventure	Al Emmo and the Lost Dutchman's Mine	http://www.metacritic.com/game/pc/al-emmo-and-the-lost-dutchmans-mine	77	Sep  6, 2006	7.4	19
adventure	Ankh	http://www.metacritic.com/game/pc/ankh	74	Aug 31, 2006	7.7	12
adventure	Barrow Hill: Curse of the Ancient Circle	http://www.metacritic.com/game/pc/barrow-hill-curse-of-the-ancient-circle	65	Aug 25, 2006	7.9	16
adventure	Don Bluth Presents: Dragon's Lair HD	http://www.metacritic.com/game/pc/don-bluth-presents-dragons-lair-hd	50	Aug 25, 2006	4.5	4
adventure	Safecracker: The Ultimate Puzzle Adventure	http://www.metacritic.com/game/pc/safecracker-the-ultimate-puzzle-adventure	69	Aug  2, 2006	7.1	23
adventure	Nancy Drew: Danger By Design	http://www.metacritic.com/game/pc/nancy-drew-danger-by-design	70	Jul 11, 2006	5.4	12
adventure	The Secrets of Da Vinci: The Forbidden Manuscript	http://www.metacritic.com/game/pc/the-secrets-of-da-vinci-the-forbidden-manuscript	69	Jun  7, 2006	7.0	5
adventure	Paradise	http://www.metacritic.com/game/pc/paradise	57	May  3, 2006	8.5	48
adventure	Wild Earth: Photo Safari	http://www.metacritic.com/game/pc/wild-earth-photo-safari	72	May  2, 2006	7.8	5
adventure	Dreamfall: The Longest Journey	http://www.metacritic.com/game/pc/dreamfall-the-longest-journey	75	Apr 17, 2006	8.5	548
adventure	Bone: The Great Cow Race	http://www.metacritic.com/game/pc/bone-the-great-cow-race	76	Apr 12, 2006	7.1	11
adventure	Daemonica	http://www.metacritic.com/game/pc/daemonica	65	Mar 31, 2006	8.5	11
adventure	Keepsake	http://www.metacritic.com/game/pc/keepsake	68	Mar 31, 2006	6.9	17
adventure	Crime Stories: From the Files of Martin Mystere	http://www.metacritic.com/game/pc/crime-stories-from-the-files-of-martin-mystere	45	Mar 21, 2006	4.7	7
adventure	AGON: The Mysterious Codex	http://www.metacritic.com/game/pc/agon-the-mysterious-codex	73	Mar 16, 2006	tbd	0
adventure	CSI: Crime Scene Investigation: 3 Dimensions of Murder	http://www.metacritic.com/game/pc/csi-crime-scene-investigation-3-dimensions-of-murder	67	Mar 14, 2006	7.4	23
adventure	Scratches	http://www.metacritic.com/game/pc/scratches	67	Mar  8, 2006	8.2	53
adventure	80 Days (2005)	http://www.metacritic.com/game/pc/80-days-2005	58	Dec 12, 2005	7.9	9
adventure	Law & Order: Criminal Intent	http://www.metacritic.com/game/pc/law-order-criminal-intent	56	Nov 15, 2005	6.3	7
adventure	Weird Worlds: Return to Infinite Space	http://www.metacritic.com/game/pc/weird-worlds-return-to-infinite-space	79	Nov  4, 2005	7.0	23
adventure	Rhem 2	http://www.metacritic.com/game/pc/rhem-2	75	Nov  2, 2005	6.7	6
adventure	Agatha Christie: And Then There Were None	http://www.metacritic.com/game/pc/agatha-christie-and-then-there-were-none	68	Oct 30, 2005	7.6	34
adventure	Indigo Prophecy	http://www.metacritic.com/game/pc/indigo-prophecy	85	Sep 20, 2005	8.3	395
adventure	Myst V: End of Ages	http://www.metacritic.com/game/pc/myst-v-end-of-ages	80	Sep 19, 2005	8.0	50
adventure	Nancy Drew: Last Train to Blue Moon Canyon	http://www.metacritic.com/game/pc/nancy-drew-last-train-to-blue-moon-canyon	77	Sep 16, 2005	7.6	12
adventure	Bone: Out From Boneville	http://www.metacritic.com/game/pc/bone-out-from-boneville	68	Sep 15, 2005	7.1	17
adventure	Nibiru: Age of Secrets	http://www.metacritic.com/game/pc/nibiru-age-of-secrets	66	Aug 31, 2005	5.8	21
adventure	Voyage: Inspired by Jules Verne	http://www.metacritic.com/game/pc/voyage-inspired-by-jules-verne	71	Aug 18, 2005	8.0	4
adventure	Nancy Drew: Secret of the Old Clock	http://www.metacritic.com/game/pc/nancy-drew-secret-of-the-old-clock	80	Jul 26, 2005	8.2	10
adventure	Echo: Secrets of the Lost Cavern	http://www.metacritic.com/game/pc/echo-secrets-of-the-lost-cavern	71	Jul  5, 2005	7.9	7
adventure	Still Life	http://www.metacritic.com/game/pc/still-life	75	May  4, 2005	7.8	90
adventure	The Moment of Silence	http://www.metacritic.com/game/pc/the-moment-of-silence	70	Mar  1, 2005	8.1	17
adventure	Sentinel: Descendants in Time	http://www.metacritic.com/game/pc/sentinel-descendants-in-time	71	Dec 14, 2004	tbd	0
adventure	Bad Mojo: Redux	http://www.metacritic.com/game/pc/bad-mojo-redux	74	Dec 10, 2004	7.0	13
adventure	Dragon's Lair 3	http://www.metacritic.com/game/pc/dragons-lair-3	23	Nov 23, 2004	3.6	7
adventure	Legacy: Dark Shadows	http://www.metacritic.com/game/pc/legacy-dark-shadows	41	Nov 19, 2004	3.7	6
adventure	CSI: Miami	http://www.metacritic.com/game/pc/csi-miami	54	Nov 16, 2004	7.3	19
adventure	Return to Mysterious Island	http://www.metacritic.com/game/pc/return-to-mysterious-island	79	Nov  2, 2004	8.2	24
adventure	Atlantis Evolution	http://www.metacritic.com/game/pc/atlantis-evolution	54	Oct 17, 2004	tbd	0
adventure	Leisure Suit Larry: Magna Cum Laude	http://www.metacritic.com/game/pc/leisure-suit-larry-magna-cum-laude	59	Oct  5, 2004	5.1	35
adventure	Law & Order: Justice Is Served	http://www.metacritic.com/game/pc/law-order-justice-is-served	77	Oct  5, 2004	7.5	4
adventure	Nancy Drew: Curse of Blackmoor Manor	http://www.metacritic.com/game/pc/nancy-drew-curse-of-blackmoor-manor	81	Oct  5, 2004	8.1	17
adventure	Wanted: A Wild Western Adventure	http://www.metacritic.com/game/pc/wanted-a-wild-western-adventure	66	Oct  3, 2004	8.4	12
adventure	Sherlock Holmes: The Silver Earring	http://www.metacritic.com/game/pc/sherlock-holmes-the-silver-earring	68	Sep 28, 2004	6.8	20
adventure	Lifestream	http://www.metacritic.com/game/pc/lifestream	74	Sep 27, 2004	7.0	5
adventure	Dark Fall: Lights Out	http://www.metacritic.com/game/pc/dark-fall-lights-out	66	Aug 31, 2004	7.1	16
adventure	Nancy Drew: The Secret of Shadow Ranch	http://www.metacritic.com/game/pc/nancy-drew-the-secret-of-shadow-ranch	68	Jul 20, 2004	6.6	8
adventure	Uru: The Path of the Shell	http://www.metacritic.com/game/pc/uru-the-path-of-the-shell	72	Jul  7, 2004	7.0	8
adventure	Aura: Fate of the Ages	http://www.metacritic.com/game/pc/aura-fate-of-the-ages	63	Jun 29, 2004	6.0	14
adventure	Missing: Since January	http://www.metacritic.com/game/pc/missing-since-january	75	Jun 25, 2004	8.0	8
adventure	Forever Worlds - Enter the Unknown	http://www.metacritic.com/game/pc/forever-worlds---enter-the-unknown	31	Apr  5, 2004	4.5	6
adventure	Syberia II	http://www.metacritic.com/game/pc/syberia-ii	80	Mar 30, 2004	8.3	167
adventure	The Egyptian Prophecy	http://www.metacritic.com/game/pc/the-egyptian-prophecy	73	Mar 30, 2004	6.6	7
adventure	CSI: Crime Scene Investigation: Dark Motives	http://www.metacritic.com/game/pc/csi-crime-scene-investigation-dark-motives	65	Mar 23, 2004	8.0	21
adventure	Crystal Key 2: The Far Realm	http://www.metacritic.com/game/pc/crystal-key-2-the-far-realm	59	Mar 19, 2004	tbd	0
adventure	A Quiet Weekend in Capri	http://www.metacritic.com/game/pc/a-quiet-weekend-in-capri	63	Mar 17, 2004	7.5	6
adventure	Jack the Ripper	http://www.metacritic.com/game/pc/jack-the-ripper	58	Jan 29, 2004	6.4	5
adventure	Mysterious Journey II	http://www.metacritic.com/game/pc/mysterious-journey-ii	62	Nov 25, 2003	6.0	4
adventure	Broken Sword: The Sleeping Dragon	http://www.metacritic.com/game/pc/broken-sword-the-sleeping-dragon	82	Nov 17, 2003	7.5	96
adventure	Uru: Ages Beyond Myst	http://www.metacritic.com/game/pc/uru-ages-beyond-myst	79	Nov 11, 2003	7.3	32
adventure	Conspiracies	http://www.metacritic.com/game/pc/conspiracies	53	Nov 10, 2003	tbd	0
adventure	Traitors Gate 2	http://www.metacritic.com/game/pc/traitors-gate-2	37	Nov  2, 2003	3.8	9
adventure	Journey to the Center of the Earth	http://www.metacritic.com/game/pc/journey-to-the-center-of-the-earth	65	Oct 27, 2003	6.3	12
adventure	The Black Mirror	http://www.metacritic.com/game/pc/the-black-mirror	58	Oct 20, 2003	8.4	72
adventure	Nancy Drew: Danger on Deception Island	http://www.metacritic.com/game/pc/nancy-drew-danger-on-deception-island	81	Oct  1, 2003	7.6	13
adventure	Law & Order II: Double or Nothing	http://www.metacritic.com/game/pc/law-order-ii-double-or-nothing	74	Sep 30, 2003	6.0	7
adventure	Ring II: Twilight of Gods	http://www.metacritic.com/game/pc/ring-ii-twilight-of-gods	31	Sep 16, 2003	5.6	7
adventure	Runaway: A Road Adventure	http://www.metacritic.com/game/pc/runaway-a-road-adventure	74	Aug 28, 2003	7.9	67
adventure	Nancy Drew: The Haunted Carousel	http://www.metacritic.com/game/pc/nancy-drew-the-haunted-carousel	85	Aug 22, 2003	8.5	15
adventure	Dark Fall: The Journal	http://www.metacritic.com/game/pc/dark-fall-the-journal	68	Jul 25, 2003	7.5	18
adventure	Rhem	http://www.metacritic.com/game/pc/rhem	58	Jun 28, 2003	tbd	0
adventure	Salammbo: Battle of Carthage	http://www.metacritic.com/game/pc/salammbo-battle-of-carthage	77	May  8, 2003	7.6	5
adventure	CSI: Crime Scene Investigation	http://www.metacritic.com/game/pc/csi-crime-scene-investigation	61	Mar 26, 2003	6.8	21
adventure	Riddle of the Sphinx 2: The Omega Stone	http://www.metacritic.com/game/pc/riddle-of-the-sphinx-2-the-omega-stone	72	Mar 19, 2003	6.9	10
adventure	Post Mortem	http://www.metacritic.com/game/pc/post-mortem	71	Feb 27, 2003	8.0	28
adventure	Sherlock Holmes: The Mystery of the Mummy	http://www.metacritic.com/game/pc/sherlock-holmes-the-mystery-of-the-mummy	61	Dec 29, 2002	6.0	4
adventure	Shadow of Destiny	http://www.metacritic.com/game/pc/shadow-of-destiny	71	Dec  2, 2002	7.8	15
adventure	Tony Tough and the Night of Roasted Moths	http://www.metacritic.com/game/pc/tony-tough-and-the-night-of-roasted-moths	68	Oct 31, 2002	6.0	5
adventure	The Cameron Files: Pharaoh's Curse	http://www.metacritic.com/game/pc/the-cameron-files-pharaohs-curse	57	Oct 29, 2002	tbd	0
adventure	Law & Order: Dead on the Money	http://www.metacritic.com/game/pc/law-order-dead-on-the-money	70	Sep 24, 2002	8.0	13
adventure	Syberia	http://www.metacritic.com/game/pc/syberia	82	Sep  1, 2002	8.5	260
adventure	Jazz and Faust	http://www.metacritic.com/game/pc/jazz-and-faust	42	Jun 13, 2002	tbd	0
adventure	The Watchmaker (2001)	http://www.metacritic.com/game/pc/the-watchmaker-2001	59	Jun  1, 2002	tbd	0
adventure	Mystery of the Nautilus	http://www.metacritic.com/game/pc/mystery-of-the-nautilus	57	Apr 29, 2002	tbd	0
adventure	The Cameron Files: The Secret at Loch Ness	http://www.metacritic.com/game/pc/the-cameron-files-the-secret-at-loch-ness	66	Jan 24, 2002	5.8	6
adventure	Druuna: Morbus Gravis	http://www.metacritic.com/game/pc/druuna-morbus-gravis	27	Nov 27, 2001	4.4	7
adventure	Survivor (2001)	http://www.metacritic.com/game/pc/survivor-2001	26	Nov 12, 2001	2.6	15
adventure	Beyond Atlantis II	http://www.metacritic.com/game/pc/beyond-atlantis-ii	75	Oct 24, 2001	8.0	13
adventure	From Dusk Till Dawn	http://www.metacritic.com/game/pc/from-dusk-till-dawn	58	Oct 11, 2001	6.7	12
adventure	Uplink: Hacker Elite	http://www.metacritic.com/game/pc/uplink-hacker-elite	75	Oct  9, 2001	8.2	124
adventure	Road to India: Between Hell and Nirvana	http://www.metacritic.com/game/pc/road-to-india-between-hell-and-nirvana	61	Sep 16, 2001	tbd	0
adventure	Dragonriders: Chronicles of Pern	http://www.metacritic.com/game/pc/dragonriders-chronicles-of-pern	44	Aug 13, 2001	5.8	4
adventure	Majestic	http://www.metacritic.com/game/pc/majestic	66	Jul 31, 2001	7.4	5
adventure	Disney's Atlantis: The Lost Empire - Trial By Fire	http://www.metacritic.com/game/pc/disneys-atlantis-the-lost-empire---trial-by-fire	50	May 17, 2001	tbd	0
adventure	Myst III: Exile	http://www.metacritic.com/game/pc/myst-iii-exile	83	May  8, 2001	8.2	42
adventure	In Cold Blood	http://www.metacritic.com/game/pc/in-cold-blood	67	Mar 25, 2001	7.1	21
adventure	Stupid Invaders	http://www.metacritic.com/game/pc/stupid-invaders	65	Feb 21, 2001	7.0	9
adventure	Dracula: The Last Sanctuary	http://www.metacritic.com/game/pc/dracula-the-last-sanctuary	68	Feb 11, 2001	6.8	19
adventure	The Ward	http://www.metacritic.com/game/pc/the-ward	57	Jan 22, 2001	tbd	0
adventure	Odyssey: The Search for Ulysses	http://www.metacritic.com/game/pc/odyssey-the-search-for-ulysses	58	Jan  2, 2001	tbd	0
adventure	Riddle of the Sphinx: An Egyptian Adventure	http://www.metacritic.com/game/pc/riddle-of-the-sphinx-an-egyptian-adventure	72	Dec  5, 2000	tbd	0
adventure	Seven Games of the Soul	http://www.metacritic.com/game/pc/seven-games-of-the-soul	52	Nov 30, 2000	tbd	0
adventure	The Longest Journey	http://www.metacritic.com/game/pc/the-longest-journey	91	Nov 16, 2000	8.8	463
adventure	Real Myst	http://www.metacritic.com/game/pc/real-myst	66	Nov 14, 2000	8.3	34
adventure	The Devil Inside	http://www.metacritic.com/game/pc/the-devil-inside	76	Nov  9, 2000	6.9	11
adventure	Escape from Monkey Island	http://www.metacritic.com/game/pc/escape-from-monkey-island	86	Nov  8, 2000	8.2	90
adventure	Dracula: The Resurrection	http://www.metacritic.com/game/pc/dracula-the-resurrection	67	Jun 14, 2000	6.7	18
adventure	Traitor's Gate	http://www.metacritic.com/game/pc/traitors-gate	63	Apr 30, 2000	6.8	20
adventure	Gabriel Knight 3: Blood of the Sacred, Blood of the Damned	http://www.metacritic.com/game/pc/gabriel-knight-3-blood-of-the-sacred-blood-of-the-damned	80	Oct  5, 1999	8.6	51
adventure	Grim Fandango	http://www.metacritic.com/game/pc/grim-fandango	94	Oct 14, 1998	9.1	562
adventure	The X-Files Game	http://www.metacritic.com/game/pc/the-x-files-game	56	May 31, 1998	7.9	14
